Species,Country.of.Origin,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Category.One.Defects,Quakers,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters,Year,id
Arabica,Kenya,2012-09-16,SL28,Washed / Wet,7.75,7.92,7.83,8.0,7.58,7.75,10.0,10.0,10.0,7.83,84.67,0,0.0,0,2000.0,2000.0,2000.0,2012,404.0
Arabica,Guatemala,2012-07-17,Bourbon,Washed / Wet,8.0,7.83,7.67,7.83,7.67,8.0,10.0,10.0,10.0,7.67,84.67,0,0.0,4,1310.64,1310.64,1310.64,2012,320.0
Arabica,Guatemala,2012-07-03,Bourbon,Washed / Wet,7.67,7.83,7.67,8.0,7.67,7.83,10.0,10.0,10.0,8.0,84.67,0,0.0,4,1524.0,1524.0,1524.0,2012,320.0
Arabica,Mexico,2012-07-02,Typica,Washed / Wet,7.83,7.58,7.67,7.92,7.92,7.83,10.0,10.0,10.0,7.92,84.67,0,0.0,3,1200.0,1200.0,1200.0,2012,484.0
Arabica,Uganda,2012-02-13,Other,Washed / Wet,7.92,7.83,7.75,7.92,7.67,7.75,10.0,10.0,10.0,7.83,84.67,0,0.0,3,1700.0,1850.0,1775.0,2012,800.0
Arabica,Peru,2011-06-14,,,7.67,7.83,7.75,7.75,7.92,7.83,10.0,10.0,10.0,7.92,84.67,0,0.0,3,,,,2011,604.0
Arabica,Ethiopia,2010-06-17,,,7.42,7.75,7.75,8.0,8.0,7.92,10.0,10.0,10.0,7.83,84.67,0,0.0,3,1500.0,2000.0,1750.0,2010,231.0
Arabica,Kenya,2018-01-11,SL34,Washed / Wet,7.92,7.75,7.83,7.75,7.58,7.92,10.0,10.0,10.0,7.83,84.58,0,0.0,5,1754.0,1754.0,1754.0,2018,404.0
Arabica,Colombia,2017-01-10,Other,Washed / Wet,7.83,7.67,7.58,7.92,7.67,7.83,10.0,10.0,10.0,8.08,84.58,0,0.0,4,1500.0,1500.0,1500.0,2017,170.0
Arabica,Colombia,2016-12-28,Caturra,Washed / Wet,7.92,7.83,7.58,8.0,7.83,7.67,10.0,10.0,10.0,7.75,84.58,0,1.0,5,,,,2016,170.0
Arabica,Kenya,2014-07-21,Peaberry,Washed / Wet,7.83,7.83,7.83,7.75,7.58,7.83,10.0,10.0,10.0,7.92,84.58,0,0.0,2,1800.0,1800.0,1800.0,2014,404.0
Arabica,Guatemala,2014-05-29,Pacas,Washed / Wet,7.75,7.83,7.67,7.92,7.75,7.83,10.0,10.0,10.0,7.83,84.58,0,0.0,1,1524.0,1524.0,1524.0,2014,320.0
Arabica,Guatemala,2014-03-24,Bourbon,Washed / Wet,8.0,7.92,7.67,7.58,7.58,7.67,10.0,10.0,10.0,8.17,84.58,0,0.0,0,1219.2,1219.2,1219.2,2014,320.0
Arabica,Colombia,2013-12-20,Caturra,Washed / Wet,7.67,7.67,7.58,7.75,7.58,8.5,10.0,10.0,10.0,7.83,84.58,0,0.0,0,1550.0,1550.0,1550.0,2013,170.0
Arabica,Colombia,2013-12-06,Caturra,Washed / Wet,7.75,7.75,7.83,7.75,7.58,8.0,10.0,10.0,10.0,7.92,84.58,0,0.0,5,1600.0,1900.0,1750.0,2013,170.0
Arabica,Kenya,2013-08-30,SL28,Washed / Wet,7.75,7.75,7.75,8.08,7.75,7.75,10.0,10.0,10.0,7.75,84.58,0,0.0,0,,,,2013,404.0
Arabica,Colombia,2013-07-17,Caturra,Washed / Wet,7.67,7.83,7.83,8.0,7.58,7.92,10.0,10.0,10.0,7.75,84.58,0,0.0,2,1750.0,1750.0,1750.0,2013,170.0
Arabica,Costa Rica,2013-03-12,Bourbon,Semi-washed / Semi-pulped,7.75,7.83,7.75,8.0,7.83,7.67,10.0,10.0,10.0,7.75,84.58,0,0.0,2,1450.0,1700.0,1575.0,2013,188.0
Arabica,Colombia,2012-10-09,Caturra,Washed / Wet,7.42,7.67,7.75,7.75,8.08,7.83,10.0,10.0,10.0,8.08,84.58,0,0.0,6,1800.0,1800.0,1800.0,2012,170.0
Arabica,Brazil,2011-12-23,Bourbon,Semi-washed / Semi-pulped,8.0,8.0,7.75,7.75,7.58,7.75,10.0,10.0,10.0,7.75,84.58,0,0.0,2,1300.0,1300.0,1300.0,2011,76.0
Arabica,Brazil,2011-12-03,Catuai,Semi-washed / Semi-pulped,8.5,8.0,7.5,7.75,7.5,7.83,10.0,10.0,10.0,7.5,84.58,0,0.0,1,1100.0,1100.0,1100.0,2011,76.0
Arabica,Costa Rica,2017-11-28,Caturra,Washed / Wet,7.92,7.67,7.92,7.75,7.67,7.58,10.0,10.0,10.0,8.0,84.5,0,0.0,2,1200.0,1200.0,1200.0,2017,188.0
Arabica,Uganda,2017-03-14,SL14,Washed / Wet,7.92,7.75,7.67,7.75,7.83,7.75,10.0,10.0,10.0,7.83,84.5,0,0.0,1,1750.0,1750.0,1750.0,2017,800.0
Arabica,China,2016-04-06,Catimor,Washed / Wet,7.75,7.92,7.67,7.83,7.75,7.67,10.0,10.0,10.0,7.92,84.5,0,0.0,1,1680.0,1680.0,1680.0,2016,156.0
Arabica,Costa Rica,2015-07-06,Caturra,Washed / Wet,7.92,7.83,7.83,7.83,7.58,7.58,10.0,10.0,10.0,7.92,84.5,0,0.0,0,1700.0,1700.0,1700.0,2015,188.0
Arabica,Colombia,2015-06-05,Other,Washed / Wet,8.08,7.67,7.83,7.83,7.67,7.67,10.0,10.0,10.0,7.75,84.5,1,0.0,0,1800.0,1800.0,1800.0,2015,170.0
Arabica,China,2014-06-16,Other,Washed / Wet,7.67,8.0,7.75,7.83,7.75,7.58,10.0,10.0,10.0,7.92,84.5,0,0.0,2,1100.0,1100.0,1100.0,2014,156.0
Arabica,Guatemala,2013-02-26,Bourbon,Washed / Wet,8.17,7.83,7.67,7.83,7.67,7.83,10.0,10.0,10.0,7.5,84.5,0,0.0,2,1310.64,1310.64,1310.64,2013,320.0
Arabica,Kenya,2012-09-16,SL28,Washed / Wet,7.92,7.83,7.67,8.0,7.67,7.75,10.0,10.0,10.0,7.67,84.5,0,0.0,0,2000.0,2000.0,2000.0,2012,404.0
Arabica,Mexico,2012-07-11,Typica,Washed / Wet,8.0,7.92,7.42,8.08,7.5,7.67,10.0,10.0,10.0,7.92,84.5,0,0.0,0,1350.0,1350.0,1350.0,2012,484.0
Arabica,Mexico,2012-06-06,Typica,Washed / Wet,7.92,7.83,7.75,7.75,7.75,7.83,10.0,10.0,10.0,7.67,84.5,0,0.0,4,1500.0,1500.0,1500.0,2012,484.0
Arabica,Guatemala,2012-02-16,Bourbon,Washed / Wet,7.67,8.0,7.67,8.0,7.5,7.83,10.0,10.0,10.0,7.83,84.5,0,0.0,2,,,,2012,320.0
Arabica,Brazil,2011-03-23,,,7.81,7.81,7.88,7.75,7.38,8.25,9.5,10.0,10.0,8.13,84.5,0,0.0,4,,,,2011,76.0
Arabica,Brazil,2011-03-22,,,8.17,7.67,7.75,7.75,7.67,7.75,10.0,10.0,10.0,7.75,84.5,2,0.0,0,,,,2011,76.0
Arabica,Costa Rica,2017-03-23,Caturra,Washed / Wet,7.58,7.83,7.83,8.0,7.67,7.58,10.0,10.0,10.0,7.92,84.42,0,0.0,3,1300.0,1300.0,1300.0,2017,188.0
Arabica,Indonesia,2017-03-14,Mandheling,Other,7.67,7.67,7.83,7.58,7.83,7.83,10.0,10.0,10.0,8.0,84.42,0,0.0,3,1400.0,1400.0,1400.0,2017,360.0
Arabica,Colombia,2016-01-25,Caturra,Natural / Dry,7.92,7.83,7.75,7.67,7.92,7.67,10.0,10.0,10.0,7.67,84.42,0,0.0,1,,,,2016,170.0
Arabica,Colombia,2014-07-09,Caturra,Washed / Wet,7.92,7.75,7.67,7.92,7.67,7.75,10.0,10.0,10.0,7.75,84.42,0,0.0,3,1600.0,1950.0,1775.0,2014,170.0
Arabica,Taiwan,2013-07-10,Typica,Washed / Wet,7.83,7.83,7.75,8.0,7.5,7.75,10.0,10.0,10.0,7.75,84.42,0,0.0,0,1200.0,1200.0,1200.0,2013,158.0
Arabica,United States,2013-01-21,Hawaiian Kona,Natural / Dry,7.92,7.92,7.5,7.83,7.5,7.92,10.0,10.0,10.0,7.83,84.42,0,0.0,1,,,,2013,840.0
Arabica,Mexico,2012-06-06,Pacamara,Washed / Wet,7.75,7.92,7.75,7.67,7.83,7.67,10.0,10.0,10.0,7.83,84.42,2,0.0,4,900.0,900.0,900.0,2012,484.0
Arabica,Ethiopia,2010-06-17,,,7.5,7.75,7.83,7.92,7.92,7.75,10.0,10.0,10.0,7.75,84.42,0,0.0,2,,,,2010,231.0
Arabica,Kenya,2017-08-03,SL28,Washed / Wet,7.33,7.58,7.83,7.75,7.75,7.92,10.0,10.0,10.0,8.17,84.33,0,0.0,4,1800.0,1800.0,1800.0,2017,404.0
Arabica,Honduras,2017-05-11,Caturra,,7.92,8.0,7.75,7.67,7.67,7.75,10.0,10.0,10.0,7.58,84.33,0,0.0,3,1500.0,1500.0,1500.0,2017,340.0
Arabica,Colombia,2017-02-20,Caturra,Washed / Wet,7.58,7.75,7.5,7.83,7.67,8.5,10.0,10.0,10.0,7.5,84.33,0,3.0,5,,,,2017,170.0
Arabica,Honduras,2016-04-04,Catuai,Washed / Wet,7.58,7.92,7.58,7.75,7.92,7.75,10.0,10.0,10.0,7.83,84.33,0,1.0,2,1500.0,1500.0,1500.0,2016,340.0
Arabica,Colombia,2016-02-16,,,7.67,7.67,7.75,7.83,7.75,7.83,10.0,10.0,10.0,7.83,84.33,0,2.0,4,,,,2016,170.0
Arabica,Colombia,2015-04-29,Caturra,Natural / Dry,7.75,7.67,8.0,7.67,8.08,7.83,10.0,10.0,10.0,7.33,84.33,6,0.0,0,442.0,442.0,442.0,2015,170.0
Arabica,Colombia,2013-07-19,Caturra,Washed / Wet,7.75,7.58,7.33,7.83,7.58,8.08,10.0,10.0,10.0,8.17,84.33,0,0.0,0,1800.0,1800.0,1800.0,2013,170.0
Arabica,Mexico,2012-07-27,Typica,Washed / Wet,8.0,7.75,7.75,7.83,7.5,7.67,10.0,10.0,10.0,7.83,84.33,0,0.0,1,1700.0,1700.0,1700.0,2012,484.0
Arabica,Brazil,2011-10-28,Yellow Bourbon,,8.17,8.0,7.5,7.75,7.5,7.67,10.0,10.0,10.0,7.75,84.33,0,0.0,4,1200.0,1350.0,1275.0,2011,76.0
Arabica,Brazil,2011-10-28,,,8.0,8.0,7.5,7.5,7.67,7.75,10.0,10.0,10.0,7.92,84.33,0,0.0,2,900.0,1200.0,1050.0,2011,76.0
Arabica,Ethiopia,2011-06-14,,,7.75,7.75,7.92,7.75,7.5,7.92,10.0,10.0,10.0,7.75,84.33,0,0.0,1,1097.28,1889.76,1493.52,2011,231.0
Arabica,Guatemala,2010-04-30,,,7.5,7.67,7.75,7.67,7.92,7.92,10.0,10.0,10.0,7.92,84.33,1,0.0,1,1341.12,1432.56,1386.84,2010,320.0
Arabica,Taiwan,2017-08-10,Typica,Washed / Wet,7.92,7.75,7.75,7.67,7.67,7.83,10.0,10.0,10.0,7.67,84.25,0,0.0,0,1000.0,1000.0,1000.0,2017,158.0
Arabica,Thailand,2016-11-02,Catimor,Natural / Dry,7.83,7.75,7.75,7.42,7.83,7.67,10.0,10.0,10.0,8.0,84.25,0,0.0,0,1200.0,1200.0,1200.0,2016,764.0
Arabica,Colombia,2016-08-05,Caturra,Natural / Dry,7.83,7.58,7.75,7.58,7.67,8.0,10.0,10.0,10.0,7.83,84.25,0,0.0,2,2560.0,2560.0,2560.0,2016,170.0
Arabica,Guatemala,2016-05-23,Caturra,Washed / Wet,7.75,7.75,7.58,7.92,7.75,7.75,10.0,10.0,10.0,7.75,84.25,0,4.0,4,1500.0,1500.0,1500.0,2016,320.0
Arabica,Guatemala,2016-04-06,Caturra,Washed / Wet,7.75,7.92,7.5,8.08,7.58,7.67,10.0,10.0,10.0,7.75,84.25,0,0.0,1,1099.4136,1099.4136,1099.4136,2016,320.0
Arabica,China,2016-04-06,Catimor,Natural / Dry,7.83,7.83,7.58,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.25,0,0.0,1,1400.0,1400.0,1400.0,2016,156.0
Arabica,Colombia,2015-11-19,Caturra,Washed / Wet,7.67,7.67,7.75,7.75,7.67,7.92,10.0,10.0,10.0,7.83,84.25,0,0.0,3,1600.0,1950.0,1775.0,2015,170.0
Arabica,Colombia,2015-10-26,Caturra,Washed / Wet,7.83,7.67,7.75,7.58,7.92,7.75,10.0,10.0,10.0,7.75,84.25,4,0.0,2,1600.0,1950.0,1775.0,2015,170.0
Arabica,Colombia,2015-06-05,Other,Washed / Wet,7.83,7.75,7.83,7.58,7.67,7.75,10.0,10.0,10.0,7.83,84.25,0,0.0,0,1800.0,1800.0,1800.0,2015,170.0
Arabica,Colombia,2015-04-29,Caturra,Natural / Dry,7.42,7.67,7.83,7.75,7.92,7.83,10.0,10.0,10.0,7.83,84.25,3,0.0,0,442.0,442.0,442.0,2015,170.0
Arabica,Tanzania,2014-12-12,Other,Washed / Wet,7.83,7.67,7.75,7.83,7.67,7.67,10.0,10.0,10.0,7.83,84.25,0,0.0,7,1620.0,1620.0,1620.0,2014,834.0
Arabica,Tanzania,2014-12-12,Other,Washed / Wet,7.83,7.75,7.75,7.75,7.67,7.75,10.0,10.0,10.0,7.75,84.25,0,0.0,2,1600.0,1600.0,1600.0,2014,834.0
Arabica,Guatemala,2014-08-21,Bourbon,Other,7.83,7.83,7.5,7.92,7.58,7.75,10.0,10.0,10.0,7.83,84.25,0,0.0,1,1219.2,1219.2,1219.2,2014,320.0
Arabica,Colombia,2013-10-01,Caturra,Washed / Wet,7.58,7.5,7.75,7.83,7.92,7.83,10.0,10.0,10.0,7.83,84.25,0,0.0,2,1700.0,1700.0,1700.0,2013,170.0
Arabica,United States,2012-12-11,Hawaiian Kona,Natural / Dry,7.33,7.92,7.92,7.92,7.92,8.08,10.0,10.0,9.33,7.83,84.25,1,0.0,1,,,,2012,840.0
Arabica,Mexico,2012-09-11,Typica,Semi-washed / Semi-pulped,7.83,7.92,7.67,7.83,7.5,7.75,10.0,10.0,10.0,7.75,84.25,0,0.0,1,1450.0,1450.0,1450.0,2012,484.0
Arabica,Mexico,2012-04-09,Bourbon,Washed / Wet,7.83,7.83,7.75,7.67,7.83,7.58,10.0,10.0,10.0,7.75,84.25,0,0.0,0,1170.0,1170.0,1170.0,2012,484.0
Arabica,Mexico,2012-04-02,Bourbon,Washed / Wet,7.83,7.92,7.67,7.75,7.5,7.75,10.0,10.0,10.0,7.83,84.25,0,0.0,4,1400.0,1400.0,1400.0,2012,484.0
Arabica,Uganda,2012-02-13,Other,Natural / Dry,8.17,7.75,7.58,7.67,7.83,7.58,10.0,10.0,10.0,7.67,84.25,4,0.0,29,1700.0,1700.0,1700.0,2012,800.0
Arabica,Guatemala,2017-06-01,Bourbon,Washed / Wet,7.75,7.83,7.58,7.83,7.67,7.75,10.0,10.0,10.0,7.75,84.17,0,0.0,1,1700.0,1700.0,1700.0,2017,320.0
Arabica,Colombia,2016-08-19,Caturra,Washed / Wet,7.83,7.75,7.58,7.67,7.75,7.83,10.0,10.0,10.0,7.75,84.17,0,0.0,2,,,,2016,170.0
Arabica,Costa Rica,2016-08-19,Caturra,Washed / Wet,7.92,7.75,7.67,7.67,7.5,7.67,10.0,10.0,10.0,8.0,84.17,0,0.0,2,1700.0,1700.0,1700.0,2016,188.0
Arabica,Guatemala,2016-06-23,Caturra,Washed / Wet,7.75,7.75,7.58,8.0,7.67,7.83,10.0,10.0,10.0,7.58,84.17,0,0.0,6,1116.7872,1116.7872,1116.7872,2016,320.0
Arabica,Guatemala,2016-06-01,Caturra,Washed / Wet,7.75,7.92,7.58,7.92,7.67,7.67,10.0,10.0,10.0,7.67,84.17,0,1.0,10,1565.0,1565.0,1565.0,2016,320.0
Arabica,Guatemala,2016-06-01,Bourbon,Washed / Wet,7.58,7.83,7.58,7.83,7.83,7.67,10.0,10.0,10.0,7.83,84.17,0,0.0,2,3280.0,3280.0,3280.0,2016,320.0
Arabica,Colombia,2015-08-18,Caturra,Washed / Wet,8.0,7.5,7.5,7.67,8.0,7.83,10.0,10.0,10.0,7.67,84.17,0,0.0,0,1600.0,1950.0,1775.0,2015,170.0
Arabica,Nicaragua,2015-08-03,Caturra,Natural / Dry,7.67,7.83,7.83,7.5,7.67,7.83,10.0,10.0,10.0,7.83,84.17,0,0.0,0,900.0,1100.0,1000.0,2015,558.0
Arabica,Brazil,2015-04-24,Catuai,Natural / Dry,7.67,7.75,7.75,7.67,7.83,7.75,10.0,10.0,10.0,7.75,84.17,0,0.0,16,1150.0,1150.0,1150.0,2015,76.0
Arabica,Costa Rica,2015-04-10,Caturra,Washed / Wet,7.67,7.75,7.67,7.75,7.5,8.0,10.0,10.0,10.0,7.83,84.17,0,0.0,0,1850.0,1850.0,1850.0,2015,188.0
Arabica,Ethiopia,2015-03-26,Gesha,Natural / Dry,7.5,7.92,7.58,7.83,7.75,7.83,10.0,10.0,10.0,7.75,84.17,0,0.0,5,1545.0,1668.0,1606.5,2015,231.0
Arabica,Tanzania,2014-12-12,Other,Washed / Wet,7.92,7.75,7.75,7.75,7.75,7.58,10.0,10.0,10.0,7.67,84.17,0,0.0,0,1400.0,1400.0,1400.0,2014,834.0
Arabica,Colombia,2014-10-15,Other,Washed / Wet,7.67,7.5,7.67,7.42,7.83,8.58,10.0,10.0,10.0,7.5,84.17,0,0.0,4,1530.0,1530.0,1530.0,2014,170.0
Arabica,Guatemala,2014-07-16,,Washed / Wet,7.67,7.75,7.67,7.75,7.75,7.75,10.0,10.0,10.0,7.83,84.17,0,0.0,0,,,,2014,320.0
Arabica,Kenya,2013-11-07,SL28,Washed / Wet,7.58,7.75,7.75,7.75,7.75,7.83,10.0,10.0,10.0,7.75,84.17,0,0.0,0,1.0,500.0,250.5,2013,404.0
Arabica,Brazil,2013-05-20,Mundo Novo,Natural / Dry,7.58,7.83,7.75,7.67,7.67,8.0,10.0,10.0,10.0,7.67,84.17,0,0.0,3,894.0,1183.0,1038.5,2013,76.0
Arabica,Guatemala,2013-05-09,Bourbon,Washed / Wet,7.92,7.75,7.67,7.67,7.83,7.92,10.0,10.0,10.0,7.42,84.17,0,0.0,4,1310.64,1310.64,1310.64,2013,320.0
Arabica,El Salvador,2013-03-18,Bourbon,Natural / Dry,8.42,8.08,7.5,7.17,7.58,8.17,9.33,10.0,10.0,7.92,84.17,0,0.0,2,1500.0,1500.0,1500.0,2013,222.0
Arabica,Colombia,2012-10-19,Caturra,Washed / Wet,7.75,7.75,7.75,7.75,7.83,7.75,10.0,10.0,10.0,7.58,84.17,0,0.0,2,1750.0,1750.0,1750.0,2012,170.0
Arabica,Guatemala,2012-03-26,Catuai,Natural / Dry,7.83,7.5,7.5,8.0,7.83,7.83,10.0,10.0,10.0,7.67,84.17,0,0.0,2,,,,2012,320.0
Arabica,Uganda,2012-02-13,Other,Washed / Wet,7.83,7.75,7.5,7.83,7.83,7.75,10.0,10.0,10.0,7.67,84.17,0,0.0,1,1500.0,1700.0,1600.0,2012,800.0
Arabica,Indonesia,2017-05-24,Mandheling,Natural / Dry,7.81,7.88,7.56,7.75,7.63,7.75,10.0,10.0,10.0,7.75,84.13,0,0.0,0,,,,2017,360.0
Arabica,Colombia,2017-11-09,Caturra,Washed / Wet,7.83,7.5,7.42,7.5,7.83,8.5,10.0,10.0,10.0,7.5,84.08,1,3.0,3,442.0,442.0,442.0,2017,170.0
Arabica,Taiwan,2016-05-18,Typica,Washed / Wet,7.58,7.67,7.67,7.67,7.75,7.83,10.0,10.0,10.0,7.92,84.08,0,0.0,4,968.0,968.0,968.0,2016,158.0
Arabica,Guatemala,2016-04-27,Bourbon,Washed / Wet,8.0,7.75,7.5,7.58,7.92,7.67,10.0,10.0,10.0,7.67,84.08,0,0.0,4,,,,2016,320.0
Arabica,Colombia,2014-11-05,Caturra,Washed / Wet,7.92,7.75,7.67,7.75,7.67,7.67,10.0,10.0,10.0,7.67,84.08,0,0.0,2,1600.0,1950.0,1775.0,2014,170.0
Arabica,Guatemala,2014-06-16,Bourbon,Washed / Wet,7.58,7.75,7.67,8.0,7.75,7.67,10.0,10.0,10.0,7.67,84.08,0,0.0,10,1550.0,1550.0,1550.0,2014,320.0
Arabica,United States,2013-01-24,Hawaiian Kona,Natural / Dry,7.83,7.75,7.83,7.83,7.42,8.08,9.33,10.0,10.0,8.0,84.08,1,0.0,9,,,,2013,840.0
Arabica,Mexico,2012-09-04,Typica,Washed / Wet,7.67,7.75,7.67,7.75,7.67,7.75,10.0,10.0,10.0,7.83,84.08,1,0.0,10,1480.0,1480.0,1480.0,2012,484.0
Arabica,Ethiopia,2012-08-17,Other,Natural / Dry,7.92,7.92,7.83,8.0,7.92,7.92,10.0,10.0,8.67,7.92,84.08,0,0.0,15,1800.0,1800.0,1800.0,2012,231.0
Arabica,Costa Rica,2018-01-11,,Washed / Wet,7.58,7.75,7.67,7.75,7.83,7.75,10.0,10.0,10.0,7.67,84.0,1,2.0,13,,,,2018,188.0
Arabica,Ethiopia,2017-06-05,Gesha,Natural / Dry,7.83,7.75,7.67,7.75,7.33,7.75,10.0,10.0,10.0,7.92,84.0,3,11.0,1,1800.0,1800.0,1800.0,2017,231.0
Arabica,Honduras,2017-05-11,Caturra,Washed / Wet,7.42,7.83,7.75,7.92,7.75,7.58,10.0,10.0,10.0,7.75,84.0,0,0.0,5,1500.0,1500.0,1500.0,2017,340.0
Arabica,Guatemala,2015-06-10,Caturra,Washed / Wet,7.67,7.83,7.58,7.92,7.75,7.67,10.0,10.0,10.0,7.58,84.0,0,0.0,7,1658.112,1755.648,1706.88,2015,320.0
Arabica,Colombia,2014-12-18,Other,Washed / Wet,7.67,7.67,7.83,7.58,7.58,7.83,10.0,10.0,10.0,7.83,84.0,2,0.0,7,1600.0,1600.0,1600.0,2014,170.0
Arabica,Guatemala,2014-08-08,Bourbon,Natural / Dry,7.92,7.67,7.42,7.92,7.75,7.83,10.0,10.0,10.0,7.5,84.0,0,0.0,1,1219.2,1219.2,1219.2,2014,320.0
Arabica,Guatemala,2014-06-27,Bourbon,Other,7.75,7.83,7.5,7.83,7.58,7.67,10.0,10.0,10.0,7.83,84.0,0,0.0,0,1219.2,1219.2,1219.2,2014,320.0
Arabica,Colombia,2014-05-27,,Washed / Wet,7.67,7.75,7.67,7.67,7.67,7.75,10.0,10.0,10.0,7.83,84.0,0,0.0,0,1480.0,1480.0,1480.0,2014,170.0
Arabica,Colombia,2014-05-27,Caturra,Natural / Dry,7.58,7.42,7.75,7.92,7.75,7.92,10.0,10.0,10.0,7.67,84.0,0,0.0,0,1450.0,1450.0,1450.0,2014,170.0
Arabica,Colombia,2014-04-08,Caturra,Washed / Wet,7.67,7.67,7.5,7.5,7.67,7.67,10.0,10.0,10.0,8.33,84.0,0,0.0,3,1600.0,1950.0,1775.0,2014,170.0
Arabica,Ethiopia,2014-01-17,Other,Natural / Dry,7.75,7.75,7.5,7.58,7.67,7.92,10.0,10.0,10.0,7.83,84.0,4,0.0,40,1550.0,1550.0,1550.0,2014,231.0
Arabica,Brazil,2014-01-02,Yellow Bourbon,Natural / Dry,7.58,7.83,7.67,7.25,8.0,7.75,10.0,10.0,10.0,7.92,84.0,0,0.0,0,1260.0,1260.0,1260.0,2014,76.0
Arabica,Colombia,2013-06-21,Caturra,Washed / Wet,7.67,7.83,7.67,7.75,7.67,7.75,10.0,10.0,10.0,7.67,84.0,0,0.0,1,1700.0,1700.0,1700.0,2013,170.0
Arabica,Kenya,2013-03-08,SL34,Washed / Wet,7.67,7.83,7.5,7.75,7.92,7.67,10.0,10.0,10.0,7.67,84.0,0,0.0,2,1200.0,1200.0,1200.0,2013,404.0
Arabica,Thailand,2012-06-21,Other,Washed / Wet,7.92,8.17,8.17,8.42,8.08,8.17,8.67,8.67,9.33,8.42,84.0,0,0.0,0,,,,2012,764.0
Arabica,Kenya,2012-05-31,SL28,Washed / Wet,7.67,7.75,7.67,7.75,7.83,7.67,10.0,10.0,10.0,7.67,84.0,0,0.0,0,1650.0,1650.0,1650.0,2012,404.0
Arabica,Uganda,2012-02-13,Other,Washed / Wet,7.92,7.75,7.58,7.67,7.67,7.83,10.0,10.0,10.0,7.58,84.0,10,0.0,26,1700.0,1700.0,1700.0,2012,800.0
Arabica,Thailand,2011-08-16,,,7.58,7.75,7.58,7.75,7.58,7.75,10.0,10.0,10.0,8.0,84.0,0,0.0,0,,,,2011,764.0
Arabica,Brazil,2017-10-20,Bourbon,Natural / Dry,7.5,7.75,7.58,7.5,7.58,7.5,10.0,10.0,10.0,8.5,83.92,0,0.0,3,890.0,890.0,890.0,2017,76.0
Arabica,Mexico,2017-07-03,Mundo Novo,Washed / Wet,7.83,7.83,7.58,7.92,7.42,7.5,10.0,10.0,10.0,7.83,83.92,0,0.0,5,1300.0,1300.0,1300.0,2017,484.0
Arabica,Thailand,2016-10-18,Catimor,Natural / Dry,7.67,7.75,7.5,7.67,7.67,7.83,10.0,10.0,10.0,7.83,83.92,0,0.0,1,1350.0,1350.0,1350.0,2016,764.0
Arabica,Brazil,2016-08-16,Bourbon,Natural / Dry,7.58,7.67,7.67,7.75,7.58,7.83,10.0,10.0,10.0,7.83,83.92,0,2.0,7,934.0,934.0,934.0,2016,76.0
Arabica,Taiwan,2016-05-18,Typica,Washed / Wet,7.83,7.75,7.83,7.75,7.83,7.75,9.33,10.0,10.0,7.83,83.92,0,0.0,3,1200.0,1200.0,1200.0,2016,158.0
Arabica,Colombia,2016-02-11,,,7.75,7.67,7.5,7.75,7.83,7.75,10.0,10.0,10.0,7.67,83.92,1,0.0,2,442.0,442.0,442.0,2016,170.0
Arabica,Colombia,2016-01-21,,,7.75,7.58,7.5,7.83,7.75,7.92,10.0,10.0,10.0,7.58,83.92,1,3.0,5,,,,2016,170.0
Arabica,Taiwan,2015-11-07,,Natural / Dry,7.75,7.75,7.58,7.75,7.75,7.67,10.0,10.0,10.0,7.67,83.92,0,0.0,0,,,,2015,158.0
Arabica,Colombia,2015-08-18,,Washed / Wet,7.92,7.67,7.5,7.83,7.58,7.67,10.0,10.0,10.0,7.75,83.92,0,0.0,0,,,,2015,170.0
Arabica,Colombia,2015-03-12,,Washed / Wet,7.83,7.75,7.58,7.58,7.75,7.75,10.0,10.0,10.0,7.67,83.92,1,0.0,1,,,,2015,170.0
Arabica,Colombia,2014-12-12,Caturra,Washed / Wet,7.75,7.58,7.67,7.83,7.83,7.67,10.0,10.0,10.0,7.58,83.92,0,0.0,1,1600.0,1950.0,1775.0,2014,170.0
Arabica,Taiwan,2014-11-23,Typica,Washed / Wet,8.0,7.92,7.92,7.92,7.67,7.33,10.0,10.0,10.0,7.17,83.92,0,0.0,0,950.0,950.0,950.0,2014,158.0
Arabica,Colombia,2014-01-17,Caturra,Natural / Dry,7.67,7.83,7.67,7.75,7.67,7.83,10.0,10.0,10.0,7.5,83.92,0,0.0,3,1550.0,1550.0,1550.0,2014,170.0
Arabica,Mexico,2012-07-03,Typica,Washed / Wet,7.67,7.75,7.58,7.67,7.75,7.83,10.0,10.0,10.0,7.67,83.92,10,0.0,32,900.0,900.0,900.0,2012,484.0
Arabica,Mexico,2012-06-06,Typica,Washed / Wet,7.5,7.67,7.58,7.83,7.75,7.75,10.0,10.0,10.0,7.83,83.92,0,0.0,2,1500.0,1500.0,1500.0,2012,484.0
Arabica,Mexico,2012-04-02,Typica,Washed / Wet,7.75,7.92,7.83,7.92,7.75,7.67,9.33,10.0,10.0,7.75,83.92,0,0.0,2,1400.0,1400.0,1400.0,2012,484.0
